1,CBR500RA,8,

1,CRF450R,8,

1,CRF250R,8,

1,CRF150F,8,

1,CB500XL-CB500X,8,

1,CMX250-REBEL,8,

1,CTX700NL-CTX700N,8,

1,VT750C-SHADOW AERO,8,

1,VT1300CX-FURY,8,

1,VT1300CR-STATELINE,8,

1,CBR1000S/CBR1000RR,8,

1,CBR300R,7,

1,CBR500R,7,

1,CBR600RR,7,

1,CBR650F,7,

1,NC700X,7,

1,XR650L,7,

1,VFR 750F,7,

1,CBR300RA,7,

1,CBR500RA,7,

1,CRF450R,7,

1,CRF250R,7,

1,CRF150F,7,

1,CB500XL-CB500X,7,

1,CMX250-REBEL,7,

1,CTX700NL-CTX700N,7,

1,VT750C-SHADOW AERO,7,

1,VT1300CX-FURY,7,

1,VT1300CR-STATELINE,7,

1,CBR1000S/CBR1000RR,7,

2,GSF1250S,7,

2,GSX650F,7,

2,GSX1300RR,7,

2,GSX-R1000AL,7,

2,DR-Z400SM,7,

2,GSX600F,7,

2,GSF600S,7,

2,SV650/SV650S,7,

2,RM125,7,

2,RM250,7,

2,RM-Z250,7,

2,RM-Z450,7,

2,DR650SE,7,

2,GSX-R600,7,

2,GSX-R750,7,

2,GSX-R1000,7,

2,VZ800,7,

2,VZR1800,7,

2,GS500FK,7,

2,DL1000K,7,

3,YZF-R6,7,

3,YZF-R1,7,

3,FZ6R,7,

3,XVS13A,7,

3,FJR13A,7,

3,XVS95C,7,

3,FZ09,7,

3,XVS65,7,

3,YFZ450R,7,

3,XV19C,7,

3,XVS13C,7,

3,FZ07,7,

3,SR400,7,

3,YFZR3,7,

4,Trophy,7,

4,Daytona,7,

4,Trident,7,

4,Sprint,7,

4,Tiger,7,

4,Legend,7,

4,Adventurer,7,

4,Thunderbird,7,

4,Speed Triple,7,

4,Speed Four,7,

4,America,7,

4,Bonneville,7,

4,SpeedMaster,7,

4,Scrambler,7,

4,Thruxton,7,

4,Rocket III,7,

4,Street Triple,7,

4,TT600,7,

4,Street Twin,7,

4,Explorer,7,

4,Street Cup,7,

5,Switchback,7,

5,V-Rod,7,

5,Softail,7,

5,Fat Boy,7,

5,Road King,7,

5,Street Glide,7,

5,Road Glide Special,7,

5,Dyna Street Bob,7,

5,Dyna Fat Bob,7,

5,Dyna Wide Glide,7,

5,Sportster 1200,7,

5,Sportster XL883,7,

5,Electra Glide,7,

6,Multistrada,7,

6,Monster,7,

6,Hypermotard,7,

6,Streetfighter,7,

6,Diavel,7,

6,Scrambler 800,7,

6,Superbike,7,

7,Cross Roads,7,

7,Cross Country,7,

7,Vegas,7,

7,Gunner,7,

7,Judge,7,

7,Boardwalk,7,

7,Vision Tour,7,

7,Cross Country Tour,7,

7,Magnum,7,

7,High-Ball,7,

7,Jackpot,7,

7,Ness Magnum,7,

7,Hammer,7,

7,Cross Country LE,7,

7,Magnum X-1,7,

8,Vulcan 2000,7,

8,Vulcan 1600,7,

8,Vulcan 1500,7,

8,Z1000,7,

8,Ninja ZX-6R,7,

8,ZZR600,7,

8,Vulcan 500,7,

8,Ninja 250R,7,

8,KLR650,7,

8,Ninja ZX-10R,7,

8,Ninja ZX-14,7,

8,Vulcan 900,7,

8,Versys,7,

8,KLX250,7,

8,ER-6n,7,

8,Ninja ZX-14R,7,

8,Ninja 650,7,

8,Ninja 300,7,

8,Ninja H2,7,

8,KX85,7,

8,KX65,7,

8,KX250F,7,

8,KX450F,7,

1,CBR300R,6,

1,CBR500R,6,

1,CBR600RR,6,

1,CBR650F,6,

1,NC700X,6,

1,XR650L,6,

1,VFR 750F,6,

1,CBR300RA,6,

1,CBR500RA,6,

1,CRF450R,6,

1,CRF250R,6,

1,CRF150F,6,

1,CB500XL-CB500X,6,

1,CMX250-REBEL,6,

1,CTX700NL-CTX700N,6,

1,VT750C-SHADOW AERO,6,

1,VT1300CX-FURY,6,

